item_id,genres
404982,simulation
404217,simulation
404211,simulation
404218,simulation
430220,simulation
404210,simulation
363251,casual
363251,indie
363251,strategy
415960,casual
415960,indie
423240,casual
423240,indie
426120,casual
426120,indie
343150,action
343150,adventure
343150,casual
343150,indie
343150,rpg
354290,action
354290,casual
354290,free to play
354290,massively multiplayer
431350,action
347060,simulation
347060,sports
429060,casual
429060,indie
429060,strategy
313240,action
313240,free to play
313240,indie
433130,action
433130,massively multiplayer
433130,simulation
420640,adventure
420640,indie
420640,rpg
420640,simulation
420640,strategy
390460,action
390460,casual
390460,indie
425840,casual
425840,indie
425840,simulation
314370,indie
433730,action
433730,rpg
435140,casual
435140,strategy
434500,action
434500,casual
434500,indie
434500,strategy
428740,action
428740,indie
434250,action
434250,indie
412390,indie
412390,rpg
412390,strategy
388880,adventure
388880,indie
434380,action
434380,adventure
434380,casual
434380,indie
434380,massively multiplayer
434380,simulation
326025,simulation
325965,simulation
427720,action
427720,casual
427720,indie
428950,action
428950,adventure
428950,casual
428950,indie
406310,casual
406310,indie
326024,simulation
367500,action
367500,adventure
367500,rpg
387370,indie
387370,simulation
387370,strategy
432630,action
432630,indie
422220,action
422220,adventure
422220,rpg
296030,action
296030,adventure
296030,indie
382460,rpg
433110,indie
281200,adventure
407474,action
407474,adventure
372190,free to play
403690,action
403690,free to play
403690,indie
435240,action
435240,adventure
435240,indie
435240,rpg
251110,adventure
251110,indie
432450,adventure
432450,indie
401210,rpg
401210,strategy
436251,indie
436251,rpg
436251,strategy
436250,indie
436250,rpg
436250,strategy
358080,action
358080,adventure
358080,indie
358080,rpg
358080,early access
352440,adventure
352440,indie
352440,rpg
419810,adventure
419810,indie
419810,rpg
434120,adventure
434120,casual
434120,free to play
434120,indie
433360,adventure
433360,casual
435450,indie
435450,rpg
435450,strategy
400030,casual
400030,free to play
400030,indie
406140,action
406140,adventure
387990,action
387990,adventure
387990,indie
387990,simulation
387990,early access
417480,action
417480,adventure
417480,casual
385810,strategy
435780,action
435780,indie
435780,simulation
370560,casual
370560,simulation
384480,action
384480,adventure
384480,casual
384480,indie
429920,indie
281610,strategy
436550,simulation
436550,strategy
424010,adventure
424010,casual
424010,indie
424010,rpg
427790,adventure
427790,casual
427790,indie
427790,rpg
225840,action
225840,casual
225840,free to play
225840,indie
362370,action
362370,casual
362370,indie
404570,action
438060,indie
438060,rpg
438060,strategy
438062,indie
438062,rpg
438062,strategy
438061,indie
438061,rpg
438061,strategy
438071,indie
438071,rpg
438071,strategy
438070,indie
438070,rpg
438070,strategy
427770,action
427770,indie
432010,casual
432010,indie
432010,rpg
432010,simulation
389430,action
389430,adventure
389430,free to play
389430,massively multiplayer
389430,rpg
400880,indie
400880,racing
400880,simulation
400880,sports
432810,adventure
432810,indie
385030,rpg
435040,adventure
435040,casual
435040,strategy
433830,action
433830,adventure
433830,indie
433830,rpg
433830,strategy
426560,casual
426560,free to play
426560,massively multiplayer
426560,sports
426560,strategy
423700,casual
423700,indie
423700,rpg
423700,simulation
299340,action
299340,indie
299340,simulation
299340,strategy
379556,simulation
417463,action
379557,simulation
210970,adventure
210970,indie
390437,casual
390437,simulation
390438,casual
390438,simulation
390436,casual
390436,simulation
390439,casual
390439,simulation
405310,action
405310,adventure
418221,action
422480,action
411350,accounting
393330,education
393330,software training
438110,education
355960,simulation
355960,strategy
390930,action
390930,indie
394040,action
394040,indie
431460,adventure
431460,casual
431460,indie
430240,indie
436860,action
436860,adventure
436860,indie
436860,simulation
393320,education
435230,action
435230,rpg
435230,early access
437060,casual
435420,action
359350,adventure
359350,indie
359350,racing
334780,racing
334780,simulation
334780,sports
409340,action
409340,indie
409340,early access
413814,action
413817,action
425560,utilities
434570,action
434570,adventure
434570,casual
438440,action
438440,indie
438440,early access
353130,action
353130,free to play
353130,indie
353130,massively multiplayer
353130,simulation
429680,free to play
429680,indie
429680,massively multiplayer
429680,strategy
433920,adventure
433920,indie
433920,rpg
438030,action
438030,casual
433640,action
362160,rpg
434950,rpg
389050,action
389050,indie
389050,early access
372360,rpg
406110,adventure
406110,casual
406110,indie
406110,rpg
428180,indie
428180,massively multiplayer
428180,rpg
428180,early access
428210,action
428210,adventure
428210,indie
433120,indie
415240,action
415240,casual
415240,indie
391510,adventure
434880,rpg
434880,strategy
422420,casual
422420,indie
422420,simulation
422420,strategy
422420,early access
330500,casual
379567,simulation
379566,simulation
438360,action
438360,indie
334210,action
334210,indie
334210,strategy
431610,action
431610,adventure
431610,indie
429720,adventure
429720,indie
441810,indie
441810,massively multiplayer
441810,rpg
362020,adventure
362020,casual
362020,indie
362020,rpg
438560,adventure
438560,casual
438390,simulation
425530,indie
425530,simulation
425530,strategy
437430,indie
437430,simulation
437430,strategy
326027,simulation
408180,adventure
408180,casual
408180,indie
408180,rpg
441240,action
441240,adventure
441240,indie
346610,indie
346610,racing
346610,simulation
346610,sports
346610,early access
440740,action
440740,casual
440740,free to play
440740,indie
440740,strategy
419050,adventure
419050,indie
419050,rpg
419050,strategy
325724,action
325724,rpg
417410,adventure
417410,casual
417410,simulation
417410,strategy
364390,adventure
364390,indie
411330,action
438600,free to play
438600,indie
438600,massively multiplayer
438600,simulation
438600,sports
438600,strategy
432580,action
432580,adventure
432580,casual
432580,indie
432580,strategy
359600,action
359600,adventure
390446,casual
390446,simulation
435840,adventure
435840,indie
390447,casual
390447,simulation
431290,action
431290,indie
326044,simulation
326043,simulation
440470,action
440470,adventure
432780,adventure
432780,casual
441600,action
441600,rpg
438710,action
443300,simulation
440770,adventure
440770,indie
440770,early access
430250,action
430250,indie
442020,indie
314240,adventure
314240,indie
314240,rpg
314240,simulation
314240,strategy
436190,adventure
436190,indie
436190,rpg
436190,simulation
436190,strategy
429020,action
429020,adventure
429020,casual
429020,indie
429020,rpg
429020,strategy
429020,early access
409440,adventure
409440,casual
409440,indie
351330,adventure
351330,indie
351330,rpg
351330,strategy
436950,indie
339440,action
339440,indie
339440,early access
395350,adventure
395350,indie
395350,strategy
426170,action
426170,indie
426170,rpg
431680,strategy
432130,adventure
432130,indie
322430,action
322430,adventure
322430,casual
322430,indie
322430,simulation
322430,strategy
393390,action
393390,adventure
393390,casual
393390,indie
393390,simulation
393390,strategy
393390,early access
415860,free to play
415860,indie
415860,massively multiplayer
415860,rpg
415860,strategy
415860,early access
444320,adventure
444320,casual
444320,indie
433570,action
433570,adventure
433570,indie
423270,action
423270,indie
429200,action
429200,indie
434260,casual
434260,simulation
376932,simulation
436790,adventure
436790,indie
437880,adventure
437880,casual
437880,indie
439930,action
439930,casual
439930,indie
439930,strategy
388120,adventure
388120,casual
428340,animation &amp; modeling
428340,design &amp; illustration
428340,video production
440760,action
440760,indie
444820,action
444820,indie
444820,rpg
427930,adventure
427930,casual
427930,indie
427930,rpg
428710,action
428710,adventure
428710,casual
428710,indie
428710,rpg
436110,action
436110,adventure
436110,free to play
436110,indie
443400,action
443400,adventure
443400,free to play
443400,indie
435300,adventure
435300,casual
435300,indie
391720,adventure
391720,indie
430330,action
430330,adventure
430330,casual
430330,indie
430330,rpg
436510,action
436510,indie
436510,rpg
436510,strategy
436510,early access
410760,action
410760,casual
410760,indie
410760,strategy
394260,action
394260,casual
394260,indie
425110,action
310950,action
444680,action
365510,casual
365510,indie
444780,action
444780,casual
444780,indie
379544,simulation
379583,simulation
418360,action
418360,indie
435510,indie
435510,simulation
435510,strategy
444410,action
444410,adventure
444410,casual
444410,indie
444410,simulation
404850,casual
404850,indie
406940,action
406940,indie
406940,racing
427675,action
425760,casual
425760,indie
399530,casual
399530,indie
399530,strategy
427676,action
440950,action
440950,adventure
440950,indie
440950,rpg
440950,simulation
392000,action
392000,racing
438270,adventure
438270,indie
438270,rpg
404980,simulation
434680,casual
434680,indie
439740,adventure
439740,casual
439740,indie
439740,early access
439390,audio production
439390,software training
439390,utilities
439390,video production
439390,web publishing
437710,adventure
437710,casual
437710,indie
405050,casual
402060,adventure
402060,indie
385670,action
385670,adventure
385670,casual
385670,indie
385670,rpg
402150,casual
443980,adventure
443980,indie
443980,simulation
262120,action
262120,casual
262120,indie
262120,simulation
262120,strategy
443780,casual
444940,action
444940,indie
434820,casual
434820,indie
433850,action
433850,adventure
433850,massively multiplayer
433850,early access
253490,action
253490,free to play
253490,massively multiplayer
253490,rpg
434860,rpg
440390,action
440390,free to play
440390,massively multiplayer
440390,rpg
412560,sports
399120,action
441760,adventure
441760,indie
441760,rpg
430190,indie
443660,strategy
411650,indie
411650,strategy
429610,adventure
429610,casual
444160,casual
444160,indie
444160,simulation
350090,indie
350090,simulation
350090,strategy
440530,indie
440530,simulation
440530,strategy
444430,action
444430,casual
246620,casual
246620,indie
246620,simulation
246620,strategy
403940,action
403940,indie
403940,rpg
413410,adventure
433490,action
433490,casual
433490,indie
258659,simulation
431730,animation &amp; modeling
431730,design &amp; illustration
432760,adventure
432760,casual
445450,design &amp; illustration
445450,web publishing
444000,indie
444000,racing
444000,simulation
444000,sports
434530,casual
434530,indie
434530,strategy
434530,early access
445380,indie
445380,racing
445380,simulation
445380,sports
429690,action
429690,indie
442290,indie
296010,action
296010,indie
296010,rpg
434780,action
434780,casual
434780,indie
358460,strategy
442820,strategy
433460,strategy
323910,utilities
436450,strategy
434910,racing
434910,simulation
